zip,total_education_count,hs_diploma,some_college,associates,bachelors,advanced_degree
66733,1478,501,455,166,149,110
66734,167,98,42,7,7,0
66735,414,133,121,66,24,17
66736,2582,937,690,182,194,123
66738,294,114,54,59,13,32
66739,3678,1092,1280,234,337,144
66740,235,132,50,14,8,11
66741,128,53,32,0,36,0
66743,2983,972,673,195,497,265
66746,157,79,35,14,2,10
66748,1645,626,464,148,139,115
66749,5204,1763,1367,696,543,326
66751,737,208,242,68,102,6
66753,741,271,208,55,106,23
66754,296,124,86,37,20,6
66755,819,315,226,61,85,48
66756,703,310,158,45,36,37
66757,2282,775,532,171,249,141
66758,199,81,35,31,1,11
66760,44,0,21,0,0,0
66761,228,116,42,16,23,0
66762,13876,3170,3419,1241,3014,1776
66763,2324,708,578,193,398,238
66767,337,141,122,1,47,6
66769,223,69,77,28,20,0
66770,906,358,237,86,115,45
66771,761,248,194,110,100,72
66772,212,73,49,16,42,5
66773,582,195,207,36,55,9
66775,83,21,45,4,9,0
66776,838,251,334,96,47,20
66777,490,211,99,53,64,8
66778,12,10,0,0,0,0
66779,452,103,140,41,101,43
66780,476,159,149,61,61,5
66781,866,231,250,51,148,103
66782,144,35,44,20,8,0
66783,1547,582,378,114,259,86
66801,16505,5518,3442,1083,2752,1446
66830,125,72,28,0,13,4
66833,356,112,94,33,43,24
66834,637,317,141,45,81,15
66835,778,338,171,51,92,40
66838,165,76,46,6,14,6
66839,2712,979,641,306,487,98
66840,476,188,80,33,69,0
66842,182,39,67,14,45,8
66843,141,12,73,13,19,22
66845,965,364,275,39,180,49
66846,2475,827,750,78,302,224
66849,292,108,110,16,20,20
66850,113,10,28,9,12,39
66851,470,191,80,25,101,6
66852,423,210,95,40,42,20
66853,255,101,62,18,47,14
66854,602,288,145,41,47,23
66856,1135,462,314,58,161,72
66857,665,228,195,68,103,20
66858,389,184,54,36,55,19
66859,142,76,32,8,10,7
66860,893,347,269,55,114,40
66861,2237,784,604,80,347,162
66862,71,14,29,1,11,14
66863,27,4,12,7,4,0
66864,297,126,78,10,42,3
66865,798,320,195,27,122,101
66866,1162,440,333,69,119,84
66868,507,158,109,36,103,59
66869,486,169,136,19,69,24
66870,85,43,14,0,7,2
66871,945,349,267,46,126,42
66872,801,343,252,60,37,17
66873,215,105,42,1,16,42
66901,4278,1467,1123,473,499,325
66930,149,55,62,13,8,3
66932,109,58,29,2,2,8
66933,226,121,61,11,13,6
66935,1742,679,399,177,220,145
66936,268,102,60,41,30,7
66937,562,229,145,78,54,14
66938,740,275,192,113,78,15
66939,429,109,118,56,96,35
66940,267,100,83,32,31,9
66941,166,44,57,15,31,6
66942,172,74,46,12,26,6
66943,358,152,58,34,31,14
66944,124,32,32,23,15,2
66945,622,246,149,75,76,25
66946,116,30,50,6,19,0
66948,373,149,114,31,24,14
66949,479,175,134,71,39,26
66951,589,175,140,39,110,53
66952,302,113,77,15,47,14
66953,482,158,99,28,59,31
66955,67,44,17,2,4,0
66956,874,387,234,88,72,15
66958,219,69,15,58,23,34
66959,213,104,53,10,19,4
66960,124,63,31,4,19,0
66962,206,39,54,38,38,13
66963,97,45,26,9,14,0
66964,169,63,43,16,30,1
66966,457,166,91,61,66,42
66967,1450,450,445,171,159,87
66968,1277,564,326,129,146,31
66970,153,41,22,44,25,19
67001,888,211,277,64,213,98
67002,8768,1381,2111,1006,2403,1531
67003,1904,660,462,183,295,123
67004,530,196,136,54,78,38
67005,10395,2765,3361,1096,1173,612
67008,351,61,113,46,81,13
67009,579,202,160,58,65,31
67010,8851,2784,2601,685,1575,470
67012,20,10,0,0,0,0
67013,1766,561,551,170,254,59
67016,361,111,97,30,42,15
67017,1549,342,526,152,359,110
67018,76,16,19,3,18,1
67019,693,245,203,91,64,46
67020,1056,349,327,44,221,48
67021,50,13,26,0,0,0
67022,1179,396,337,116,156,58
67023,138,37,47,27,15,0
67024,515,174,143,40,90,29
67025,2441,791,497,213,540,226
67026,3202,1048,850,278,597,185
67028,181,44,57,20,7,13
67029,614,220,181,31,77,46
67030,1733,511,424,95,479,179
67031,1665,700,452,72,197,92
67035,724,263,238,82,70,28
67036,73,35,23,0,3,5
67037,18064,3857,4850,1874,4673,1996
67038,499,176,150,68,43,21
67039,2364,803,696,180,378,160
67041,164,40,32,25,47,15
67042,11500,3502,3719,1256,1412,608
67045,2530,988,630,243,267,135
67047,614,269,171,12,47,13
67049,39,15,17,7,0,0
67050,1138,330,289,127,250,85
67051,305,123,81,23,31,21
67052,5013,1295,1179,337,1194,609
67053,383,130,137,34,34,23
67054,895,271,216,112,135,75
67055,138,124,0,0,0,0
67056,1943,499,544,137,280,99
67057,173,52,65,0,35,5
67058,1453,510,346,178,140,97
67059,601,122,224,37,96,68
67060,9042,3369,2669,794,1061,448
67061,150,68,37,2,21,11
67062,2675,731,855,193,543,214
67063,2365,683,569,174,415,259
67065,133,58,34,20,13,0
67066,241,60,56,39,56,7
67067,1139,294,256,100,299,149
67068,3168,979,993,208,357,176
67070,850,329,206,55,89,92
67071,93,52,27,11,3,0
67072,141,60,44,7,6,10
67073,204,97,40,16,44,1
67074,1316,346,539,58,162,55
67101,2164,466,808,65,547,192
67103,165,44,53,30,30,1
67104,1771,642,491,176,206,124
67105,144,41,49,14,18,5
67106,104,19,39,0,8,31
67107,1977,567,461,81,322,197
67108,1034,329,320,64,185,80
67109,247,57,101,41,25,4
67110,5422,1460,1354,566,1351,460
67111,156,96,24,9,17,0
67112,177,44,67,19,35,8
67114,14815,4705,3497,1230,2494,1209
67117,1140,192,232,74,331,253
67118,424,138,135,24,71,32
67119,1057,390,314,125,125,69
67120,1319,453,394,62,194,92
67122,83,42,22,0,14,5
67123,543,208,171,39,48,18
67124,5427,1437,1473,580,906,464
67127,615,107,223,46,157,38
67131,156,33,75,31,8,0
67132,241,105,69,11,8,16
67133,4310,1126,1215,362,976,495
67134,242,82,70,12,28,12
67135,2292,768,649,174,338,171
67137,503,263,82,28,68,3
67138,214,89,52,18,27,6
67140,500,188,125,52,69,12
67142,338,186,68,17,25,15
67143,56,32,22,0,2,0
67144,1714,400,507,135,376,187
67146,1312,392,363,139,239,64
67147,6179,1776,1592,370,1705,536
67149,716,271,215,45,102,59
67150,9,2,5,0,0,0
67151,355,69,118,30,66,62
67152,6356,2583,1618,449,801,379
67154,807,286,184,62,132,66
67155,127,31,38,7,20,31
67156,9855,2923,2701,1076,1375,810
67159,111,53,23,6,19,8
67202,1388,393,361,107,334,150
67203,20125,5820,5256,1127,3226,1546
67204,13215,3522,3174,681,1955,872
67205,10645,1528,1939,674,4258,1721
67206,10862,1608,2182,674,3655,2168
67207,17681,4650,4925,1393,3101,1577
67208,11860,2668,3344,880,2458,1536
67209,9115,2722,2282,526,2142,784
67210,5263,1390,1281,367,569,191
67211,12771,4213,3216,693,1191,417
67212,30077,7729,8166,2269,7367,2700
67213,13422,4736,3336,726,1069,467
67214,8858,2963,2215,425,714,293
67215,3942,998,1072,417,824,253
67216,15177,5769,3994,1065,1082,289
67217,17581,6837,5236,1041,1422,481
67218,14827,3881,4226,810,2500,1124
67219,7333,2119,2145,454,1128,417
67220,9145,1452,2405,622,2436,1618
67223,383,35,155,6,110,69
67226,12514,1724,2513,1247,3808,2925
67227,183,84,39,18,34,0
67228,1132,50,117,43,649,273
67230,6653,895,920,540,2534,1640
67232,113,33,39,0,22,19
67235,7888,1287,1863,626,2574,1129
67260,0,0,0,0,0,0
67301,8337,2590,2265,978,1135,643
67330,983,367,197,134,152,99
67332,109,37,36,18,2,15
67333,2072,864,465,237,187,106
67334,50,32,2,2,2,1
67335,2330,732,676,242,247,139
67336,1276,448,317,103,125,72
67337,8829,2867,2407,1158,805,410
67340,242,64,77,32,21,11
67341,146,29,30,33,22,0
67342,594,188,172,104,53,42
67344,541,229,138,50,37,12
67345,106,18,29,10,3,4
67346,308,101,53,33,64,28
67347,413,204,59,35,45,9
67349,856,317,210,102,98,57
67351,387,132,161,56,16,0
67352,405,103,138,21,72,10
67353,338,127,118,30,30,9
67354,522,205,182,48,35,8
67355,134,34,53,5,19,10
67356,1984,736,471,231,221,88
67357,8512,2516,2032,1058,1118,739
67360,345,166,68,13,5,0
67361,1466,524,356,130,215,92
67363,39,5,21,0,0,0
67364,231,63,98,14,25,1
67401,33495,10983,8274,2236,5340,2908
67410,6890,2522,1511,583,891,576
67416,771,281,214,72,112,73
67417,120,55,29,10,16,6
67418,125,31,51,14,19,7
67420,3159,1130,787,323,518,218
67422,879,289,250,110,152,63
67423,260,88,83,18,48,6
67425,639,223,165,51,137,23
67427,301,104,81,11,55,36
67428,1169,435,290,74,107,50
67430,474,189,145,37,40,28
67431,1821,596,527,203,254,143
67432,4192,1400,1346,301,663,361
67436,560,199,145,80,50,43
67437,949,332,246,99,112,59
67438,263,110,39,24,33,26
67439,2769,921,796,163,408,144
67441,775,276,240,76,102,21
67442,187,88,45,10,21,0
67443,1144,319,281,91,124,37
67444,433,160,107,38,35,47
67445,411,122,127,25,73,34
67446,412,128,153,32,86,5
67447,243,70,79,11,42,25
67448,873,391,198,76,75,97
67449,2261,996,567,207,160,145
67450,354,107,85,52,65,8
67451,542,173,195,49,84,4
67452,168,50,54,15,36,9
67454,376,136,89,48,41,15
67455,1352,438,313,215,189,58
67456,3140,880,755,184,718,435
67457,578,169,165,50,126,37
67458,283,98,69,39,55,0
67459,140,25,60,9,28,2
67460,10435,3013,2942,758,2108,831
67464,720,233,189,50,158,35
67466,651,196,214,115,39,20
67467,1893,618,578,145,256,101
67468,153,75,43,11,11,5
67470,355,137,88,26,39,35
67473,1218,468,297,107,162,61
67474,146,49,49,11,21,6
67475,175,78,37,20,19,2
67478,47,12,17,6,8,0
67480,1245,438,310,167,142,69
67481,481,163,110,59,76,45
67482,66,7,38,21,0,0
67483,207,70,61,11,24,5
67484,541,214,174,28,77,27
67485,262,91,64,29,65,6
67487,967,367,269,96,161,27
67490,732,257,192,51,102,69
67491,332,103,65,30,49,30
67492,113,39,43,4,11,3
67501,16832,5601,5214,1551,1193,369
67502,17344,3811,5349,1826,3304,1948
67505,1645,655,483,77,120,68
67510,244,100,63,19,34,0
67511,284,99,90,30,40,13
67512,156,49,50,5,38,4
67513,44,14,14,4,4,5
67514,516,192,161,22,39,35
67515,52,16,5,0,23,3
67516,322,156,64,23,17,19
67518,40,8,24,4,4,0
67519,142,39,24,9,27,6
67520,244,68,34,17,71,39
67521,111,29,48,11,7,9
67522,1498,374,451,149,303,162
67523,261,78,79,26,43,29
67524,412,137,104,22,39,16
67525,757,244,192,88,117,69
67526,1997,635,575,229,247,90
67529,254,68,79,35,9,18
67530,12919,4143,3237,1327,1562,624
67543,1251,391,342,102,198,58
67544,2038,695,547,180,253,121
67545,164,60,51,15,17,11
67546,1800,507,437,155,246,113
67547,1194,402,304,99,144,58
67548,1138,388,332,82,111,91
67550,4190,1188,1215,288,571,396
67552,499,162,134,29,95,9
67553,92,34,33,4,8,1
67554,2862,933,838,223,253,183
67556,260,120,64,19,25,9
67557,431,116,126,21,76,32
67559,50,13,4,5,14,11
67560,1355,536,297,154,199,66
67561,994,386,275,101,66,43
67563,307,73,72,28,93,28
67564,196,79,29,23,34,1
67565,282,88,102,20,35,10
67566,569,156,180,46,74,21
67567,368,118,109,80,42,8
67568,201,46,62,27,43,15
67570,978,246,330,128,134,45
67572,309,104,105,18,24,32
67573,125,33,48,8,14,6
67574,231,93,60,28,15,15
67575,274,78,93,22,38,20
67576,1223,339,326,150,179,72
67578,1067,318,330,88,159,58
67579,1841,563,476,116,370,235
67581,228,72,54,32,15,11
67583,548,183,167,51,58,16
67584,241,85,78,5,55,4
67601,14277,3749,3913,927,3103,1689
67621,282,123,74,28,40,4
67622,457,183,127,41,50,12
67623,172,50,29,13,46,7
67625,213,65,43,3,43,13
67626,94,40,18,12,4,3
67628,39,16,8,0,7,0
67629,132,27,34,4,24,3
67631,211,87,46,7,50,3
67632,203,47,81,15,39,10
67634,189,77,76,13,18,2
67635,110,42,13,6,17,7
67637,1779,603,313,141,352,156
67638,250,121,53,26,29,3
67639,132,32,51,9,30,0
67640,358,132,117,28,55,15
67642,1263,396,373,106,232,89
67643,168,45,45,4,40,20
67644,175,85,27,5,24,11
67645,483,191,107,82,48,26
67646,469,153,114,62,63,37
67647,196,64,50,26,38,2
67648,489,156,159,33,87,27
67649,240,84,57,11,45,27
67650,159,51,38,34,29,7
67651,354,124,95,32,60,11
67653,197,85,43,30,23,2
67654,3080,936,934,228,406,106
67656,41,20,21,0,0,0
67657,205,69,44,13,58,8
67658,90,34,33,3,15,5
67659,127,82,27,4,0,10
67660,59,26,13,0,3,12
67661,2357,828,595,272,326,133
67663,1837,709,496,163,196,117
67664,255,84,56,17,76,12
67665,3532,1176,813,273,452,445
67667,124,55,14,9,29,7
67669,1259,438,311,71,227,136
67671,1197,477,271,120,187,66
67672,1707,537,473,120,306,111
67673,105,33,41,6,9,10
67674,29,11,2,3,8,0
67675,203,70,52,11,22,7
67701,4041,973,976,552,659,585
67730,1174,350,290,148,237,82
67731,489,124,148,65,73,6
67732,349,97,80,40,84,24
67733,91,30,12,6,28,13
67734,153,47,68,11,11,12
67735,3870,1246,1123,484,346,194
67736,186,67,49,25,41,2
67737,370,145,94,31,60,8
67738,427,140,111,31,108,16
67739,212,72,43,41,35,0
67740,1249,431,311,103,197,76
67741,171,47,45,17,16,12
67743,90,35,5,19,7,11
67744,213,74,91,5,24,7
67745,246,86,58,18,49,8
67747,155,42,42,6,20,11
67748,1670,598,456,200,255,104
67749,1719,626,373,123,331,102
67751,113,45,23,14,8,5
67752,1014,378,273,76,189,55
67753,342,115,95,21,65,7
67756,1477,520,375,183,205,78
67757,351,98,113,65,33,8
67758,707,227,204,39,114,34
67761,176,64,41,24,30,10
67762,241,101,47,32,45,2
67764,319,122,73,23,46,11
67801,17597,3841,3601,1216,2084,835
67831,780,183,210,79,191,61
67834,828,247,241,80,118,40
67835,1750,503,390,152,298,73
67836,70,21,16,4,14,2
67837,546,141,94,46,47,18
67838,674,192,160,74,58,20
67839,905,341,224,87,152,48
67840,75,47,24,3,0,0
67841,320,97,60,15,51,8
67842,352,131,69,29,51,24
67843,156,62,53,11,24,0
67844,487,154,132,39,99,15
67846,19813,4707,3996,1454,2485,1190
67849,307,82,83,29,53,19
67850,261,66,65,24,48,30
67851,1290,369,352,102,155,132
67853,654,151,123,102,139,54
67854,972,272,278,120,168,36
67855,1200,297,331,97,167,58
67857,53,16,15,0,5,0
67859,433,100,96,43,26,4
67860,1792,401,547,172,256,114
67861,1257,380,285,111,162,52
67862,189,60,54,24,14,13
67863,187,23,58,24,48,11
67864,1548,477,477,129,286,72
67865,717,192,248,43,141,40
67867,1014,269,164,86,117,18
67868,248,82,70,35,0,30
67869,902,280,182,43,108,71
67870,1014,276,241,74,102,67
67871,3504,1312,738,200,564,129
67876,849,265,275,56,154,36
67877,1404,330,298,111,186,97
67878,1555,459,394,155,161,38
67879,858,290,237,66,136,36
67880,4760,1392,826,292,697,173
67882,249,26,45,42,39,8
67901,12691,3275,2460,899,1088,524
67950,1657,574,424,130,210,76
67951,3217,1163,888,127,453,70
67952,399,111,101,30,51,10
67953,110,21,52,8,16,0
67954,356,91,111,32,52,16
68001,112,41,37,12,7,12
68002,1279,416,263,192,228,133
68003,3120,965,701,348,657,339
68004,586,257,121,75,75,9
68005,15949,4490,4721,1281,2965,1299
68007,4806,783,989,452,1831,691
68008,8311,2752,1984,741,2074,481
68010,129,16,86,3,21,3
68014,239,120,41,26,10,9
68015,827,389,149,118,77,55
68016,331,131,80,29,41,31
68017,1058,380,298,108,165,79
68018,316,131,52,16,39,35
68019,339,159,81,35,24,7
68020,602,246,162,48,52,19
68022,10906,1710,2362,843,3703,1957
68023,1687,428,452,185,420,144
68025,20353,7347,4720,1708,2950,1033
68028,7440,1674,1741,694,1881,1152
68029,648,297,82,43,121,56
68030,538,218,155,40,38,42
68031,1285,454,301,171,171,75
68033,273,64,65,59,45,12
68034,668,246,133,95,122,45
68036,370,201,33,47,12,2
68037,1375,508,263,145,243,99
68038,958,416,167,155,111,38
68039,545,165,174,24,26,2
68040,259,115,87,32,18,4
68041,738,239,204,96,92,39
68042,71,18,27,10,4,0
68044,424,172,75,39,29,27
68045,1287,358,357,196,181,100
68046,17051,3457,4158,1590,4772,2557
68047,1219,440,279,115,185,103
68048,8643,2735,2419,854,1412,797
68050,399,169,94,39,39,13
68055,188,74,46,26,19,5
68057,1117,468,272,85,147,79
68058,288,46,103,46,46,42
68059,1753,612,430,114,374,137
68061,1654,583,401,233,217,49
68062,200,87,30,23,32,12
68063,207,97,34,13,33,15
68064,2253,671,624,217,372,209
68065,1139,420,213,148,172,113
68066,3400,914,693,455,715,315
68067,670,214,163,110,58,40
68068,46,17,9,3,10,5
68069,1764,502,428,112,406,213
68070,514,243,81,70,63,5
68071,926,256,317,125,74,38
68072,17,12,3,2,0,0
68073,1318,389,413,162,224,76
68102,3879,620,914,292,1113,570
68104,23419,6416,7171,1646,3538,1789
68105,15331,3747,3414,626,2366,1394
68106,14068,3350,3316,786,3419,2273
68107,17394,4868,2574,649,1096,256
68108,8865,2271,1883,501,872,355
68110,5233,2079,1232,394,335,98
68111,12509,4260,3161,809,967,383
68112,7153,2399,1946,349,817,488
68113,214,22,80,20,58,34
68114,12243,2315,3070,827,3366,2255
68116,16976,2370,3643,1264,6256,2942
68117,5500,2144,1243,337,425,187
68118,6151,646,1095,330,2364,1610
68122,6851,1300,1954,505,1874,950
68123,17044,2691,4743,2006,4536,2400
68124,10682,1956,2191,563,3197,2342
68127,15616,3768,4129,1368,3636,1388
68128,12330,3096,3118,1042,2931,1544
68130,12506,1537,2766,910,4676,2391
68131,8250,1918,1708,728,1424,1029
68132,9562,1398,1645,529,3242,2042
68133,6369,1148,1578,542,1826,1065
68134,19618,5171,5691,1728,4172,1557
68135,15576,1985,3461,1212,6150,2609
68136,8747,1368,1874,996,2883,1355
68137,17261,4416,4896,1631,3681,1739
68138,7189,1796,2032,802,1559,715
68142,2033,613,488,180,508,219
68144,17480,3521,4081,1514,4836,2441
68147,6764,2249,1720,701,854,531
68152,4236,1125,1048,319,843,558
68154,15764,2223,3270,966,5639,3096
68157,3607,1227,1095,264,619,186
68164,18343,3117,4691,1577,5489,2644
68178,42,3,11,0,4,24
68301,951,269,163,127,220,49
68303,187,71,40,13,27,9
68304,249,77,59,47,38,20
68305,2881,939,574,356,611,213
68307,264,109,92,47,9,3
68309,82,37,20,9,2,0
68310,10079,3357,2209,1088,1596,636
68313,655,257,83,114,142,21
68314,416,93,136,85,37,36
68315,67,14,35,9,5,0
68316,263,81,59,42,50,19
68317,1104,341,254,182,224,81
68318,355,173,83,38,10,0
68319,437,194,115,49,56,7
68320,255,118,51,28,30,4
68321,293,137,66,35,39,8
68322,350,116,81,58,65,16
68323,194,95,29,13,30,12
68324,74,28,6,4,1,0
68325,143,61,36,14,25,1
68326,241,83,68,30,36,11
68327,226,109,74,11,15,7
68328,291,66,97,58,16,35
68329,397,163,47,63,79,16
68331,662,214,147,123,94,63
68332,64,27,8,13,10,3
68333,4749,1574,831,462,303,450
68335,335,126,75,48,48,14
68336,251,83,59,36,41,30
68337,232,85,41,25,39,26
68338,250,94,45,39,20,9
68339,821,220,122,160,232,84
68340,546,192,132,83,68,28
68341,663,319,111,86,86,30
68342,343,159,51,69,32,17
68343,737,294,172,117,58,13
68344,304,93,111,45,35,10
68345,253,101,74,22,22,1
68346,389,191,61,51,34,21
68347,1671,445,377,230,349,150
68348,206,126,19,3,15,22
68349,674,205,185,81,114,58
68350,193,72,57,11,32,7
68351,633,193,139,102,147,14
68352,3646,1583,804,352,313,156
68354,629,364,85,39,54,18
68355,3730,1525,688,340,672,254
68357,278,144,47,23,43,11
68358,1135,297,275,142,266,79
68359,1159,353,245,193,198,59
68360,355,112,44,67,89,18
68361,1690,641,365,225,234,108
68362,46,19,3,2,2,0
68364,69,34,17,5,5,3
68365,141,46,42,26,14,1
68366,799,290,169,104,137,18
68367,337,189,59,8,49,4
68368,363,107,39,64,98,40
68370,1628,632,354,180,249,79
68371,1043,306,273,117,219,41
68372,1996,485,517,262,388,213
68375,115,56,20,7,0,0
68376,1068,462,241,105,124,60
68377,339,162,71,44,42,1
68378,499,191,96,38,116,25
68379,49,11,12,1,12,6
68380,60,28,4,9,11,3
68381,159,67,24,19,30,12
68382,38,20,10,0,6,0
68401,425,145,78,56,87,40
68402,839,281,146,178,138,77
68403,141,59,41,12,13,13
68404,728,241,129,91,159,90
68405,2006,646,396,340,307,133
68406,400,173,72,54,58,15
68407,488,173,107,76,92,18
68409,498,163,130,69,63,58
68410,5917,2313,1153,584,862,421
68413,396,130,127,41,71,13
68414,205,101,48,18,14,0
68415,466,194,85,75,72,23
68416,211,116,8,59,10,10
68417,224,105,36,37,22,15
68418,819,289,239,90,139,31
68419,205,72,79,15,24,9
68420,884,393,162,100,57,48
68421,427,130,90,35,61,95
68422,353,107,94,87,30,12
68423,620,179,90,140,145,44
68424,584,215,138,115,65,15
68428,975,251,177,116,221,131
68430,890,170,240,150,237,84
68431,239,105,54,7,14,16
68433,123,45,21,11,0,8
68434,5108,1353,1229,620,937,591
68436,432,109,138,75,71,18
68437,173,63,35,8,28,9
68438,97,51,18,11,8,2
68439,350,145,80,43,42,4
68440,71,36,14,5,7,2
68441,214,91,38,29,27,7
68442,266,79,80,13,64,14
68443,688,251,173,108,81,34
68444,35,14,2,10,9,0
68445,64,30,16,12,4,0
68446,1872,647,420,171,345,162
68447,383,190,60,32,55,8
68448,303,127,32,33,53,10
68450,2504,1084,584,214,156,89
68452,76,12,28,14,14,0
68453,239,139,39,29,13,8
68454,460,129,121,94,64,20
68455,418,155,79,45,69,48
68456,743,214,183,76,143,52
68457,264,117,105,12,10,1
68458,119,32,54,22,9,0
68460,612,340,60,71,69,42
68461,371,39,115,24,117,76
68462,2681,596,719,399,595,347
68463,975,375,272,148,83,54
68464,363,149,61,50,58,10
68465,1613,553,535,204,150,49
68466,1294,546,373,97,91,38
68467,6321,2033,1597,696,1089,491
68502,17081,3802,3884,1232,4184,2482
68503,8352,2026,1625,869,1536,1127
68504,9540,2827,2503,1156,1430,587
68505,10330,2778,2870,1403,1934,899
68506,19459,3809,4661,1533,5329,3293
68507,9595,2569,2586,1622,1732,758
68508,5501,1258,1288,362,980,633
68510,14308,3778,2983,1351,3522,1699
68512,7762,1249,1620,969,2544,1283
68514,160,32,51,13,60,0
68516,25889,4434,5306,2680,8307,4503
68517,345,53,96,12,93,91
68520,1073,229,178,115,305,223
68521,18853,5151,4113,2339,3953,1312
68522,7819,2005,2142,964,1416,572
68523,931,182,242,107,204,176
68524,3481,764,1090,535,591,210
68526,3486,367,720,270,1318,770
68527,506,73,83,50,130,130
68528,3722,943,893,551,717,237
68531,13,4,0,5,4,0
68532,435,18,154,66,130,63
68601,18354,5410,4535,2166,2777,1286
68620,1920,792,374,222,245,129
68621,437,310,27,40,17,19
68622,238,97,57,14,41,17
68623,213,103,65,11,17,0
68624,826,329,277,59,82,36
68626,445,163,96,87,44,26
68627,405,185,99,57,22,7
68628,586,237,164,57,61,15
68629,1034,393,267,148,124,32
68631,327,161,77,44,24,3
68632,2617,962,628,278,261,107
68633,914,401,164,142,113,18
68634,269,132,63,30,11,9
68635,290,116,68,41,25,13
68636,805,270,167,121,132,28
68637,217,109,47,10,21,4
68638,1261,426,357,138,120,48
68640,1114,425,266,116,137,63
68641,749,239,181,121,104,44
68642,1135,456,299,142,135,45
68643,737,289,166,109,106,28
68644,573,235,122,95,73,15
68647,344,134,130,38,23,3
68648,371,81,59,116,56,33
68649,1297,538,303,130,146,91
68651,1009,315,243,168,167,63
68652,597,298,141,60,66,10
68653,506,229,145,45,41,14
68654,393,179,87,52,42,21
68655,114,47,17,25,16,0
68658,437,163,105,76,45,21
68659,112,47,15,6,28,3
68660,846,394,208,78,57,36
68661,4126,1279,592,127,337,124
68662,856,276,249,156,88,23
68663,530,233,143,70,23,16
68664,210,78,78,23,7,5
68665,645,241,156,78,103,41
68666,1105,358,273,109,201,67
68667,124,49,15,10,10,0
68669,268,98,66,26,37,18
68701,19414,5571,4421,2969,3272,1258
68710,491,169,174,38,47,20
68711,165,68,25,21,7,0
68713,1449,502,353,202,218,81
68714,899,366,199,85,157,35
68715,988,208,349,158,118,56
68716,686,276,139,53,78,58
68717,148,83,33,21,6,2
68718,1289,515,261,121,163,74
68719,71,35,9,11,12,2
68720,193,73,67,16,25,4
68722,441,171,111,43,71,8
68723,367,188,70,56,16,13
68724,118,48,26,19,14,7
68725,348,137,92,34,46,19
68726,592,216,181,83,66,18
68727,595,225,164,73,74,26
68728,179,63,36,11,40,11
68729,1251,453,296,141,152,67
68730,1332,584,294,169,166,58
68731,1967,828,363,158,156,78
68732,150,69,41,3,31,6
68733,848,355,212,48,96,48
68734,77,25,15,13,8,12
68735,667,224,169,121,79,39
68736,472,223,86,63,64,4
68739,1813,733,417,254,188,78
68740,528,151,169,64,81,26
68741,558,211,169,45,53,31
68742,98,39,29,7,1,9
