zip,science_and_eng_field,science_and_eng_related_field,business_field,education_field,arts_humanities_field
77657,580,475,696,484,416
77659,203,28,98,247,97
77660,26,0,4,36,20
77661,0,0,14,92,0
77662,383,84,301,357,359
77663,34,35,19,45,28
77664,66,0,71,37,19
77665,115,65,20,158,90
77701,161,46,124,94,161
77702,120,48,120,39,265
77703,163,75,97,121,211
77705,864,166,414,428,537
77706,3191,827,1680,1198,1561
77707,699,281,513,503,577
77708,250,136,377,304,178
77713,744,258,367,549,557
77801,995,60,265,68,368
77802,2995,592,791,1048,1674
77803,631,76,170,270,479
77807,859,83,148,270,226
77808,641,174,282,467,286
77830,116,23,35,157,46
77831,23,12,26,71,42
77833,1342,339,958,890,711
77835,118,13,163,96,109
77836,421,53,149,262,248
77837,67,7,37,20,17
77840,4755,422,943,612,1360
77845,7995,1304,2617,1827,2990
77853,77,12,12,52,37
77855,0,0,0,10,0
77856,245,109,101,217,162
77857,21,6,6,31,13
77859,75,101,18,165,75
77861,129,41,72,26,34
77864,108,52,134,158,44
77865,12,40,2,60,0
77867,0,0,0,0,4
77868,363,83,204,209,229
77871,206,45,153,215,90
77872,38,10,8,40,30
77873,32,44,24,56,23
77878,14,0,7,0,0
77879,140,13,62,122,124
77880,79,15,71,12,9
77901,944,207,318,619,907
77904,1598,307,1111,922,658
77905,429,187,271,456,338
77950,44,0,6,10,8
77951,21,0,46,0,14
77954,303,124,222,264,230
77957,339,20,193,310,158
77960,14,0,0,0,0
77961,0,0,0,27,0
77962,74,24,31,37,28
77963,210,76,76,189,143
77964,295,100,168,292,176
77968,66,39,82,62,30
77970,23,3,3,17,0
77971,0,0,31,53,0
77973,0,30,0,0,0
77974,11,13,3,20,3
77975,33,26,43,55,48
77977,0,0,5,0,0
77978,41,2,4,17,4
77979,605,119,473,527,232
77982,27,0,53,85,2
77983,20,0,23,23,13
77984,91,62,53,152,57
77987,0,3,3,15,5
77990,6,0,23,25,1
77991,23,0,0,32,0
77993,9,0,10,0,0
77994,16,8,10,2,4
77995,253,33,180,77,137
78002,252,18,84,113,135
78003,439,133,311,224,137
78004,171,50,108,59,42
78005,15,0,32,0,0
78006,2734,675,1877,1487,1734
78008,0,0,0,10,0
78009,326,39,351,316,290
78010,194,94,57,86,104
78011,28,0,40,58,0
78012,0,0,0,3,2
78013,453,75,130,120,201
78014,51,0,171,95,24
78015,1394,460,1243,549,590
78016,283,57,67,346,186
78017,72,0,96,108,12
78019,8,0,10,81,0
78022,200,48,53,205,81
78023,3238,845,2109,1117,1677
78024,289,65,38,69,114
78025,169,46,153,163,185
78026,129,86,46,131,117
78027,0,0,61,0,39
78028,2536,670,1661,1379,1914
78039,17,26,24,94,11
78040,391,126,319,358,216
78041,1618,503,1556,1490,886
78043,822,262,567,696,460
78045,2750,635,3458,2044,1886
78046,724,197,738,671,438
78050,33,0,41,20,0
78052,112,15,68,272,126
78055,139,40,33,52,50
78056,140,151,183,133,53
78057,25,0,0,0,0
78058,64,13,36,28,106
78059,93,7,95,122,131
78060,9,0,0,0,0
78061,251,24,99,183,159
78063,745,143,262,215,164
78064,490,377,338,508,254
78065,71,0,218,120,53
78066,0,0,37,8,0
78067,5,0,25,22,0
78069,28,31,91,72,36
78070,1140,351,840,742,682
78071,123,32,55,128,85
78072,0,0,0,9,11
78073,83,11,74,30,38
78076,321,10,54,154,159
78101,415,64,67,203,322
78102,451,124,268,480,370
78104,4,0,0,3,0
78108,2071,590,2274,858,1485
78109,1674,679,1258,681,877
78112,107,44,107,51,66
78113,65,78,58,186,21
78114,477,280,389,514,408
78116,4,0,0,5,8
78117,21,19,40,32,9
78118,47,12,54,98,95
78119,140,65,66,92,134
78121,613,145,412,445,265
78122,14,0,9,0,6
78123,95,9,53,20,83
78124,245,39,254,203,168
78125,9,0,0,8,2
78130,2538,795,2030,2164,2123
78132,2059,577,1709,1167,1471
78133,1443,237,776,598,783
78140,86,0,21,82,13
78141,37,6,11,13,22
78142,7,0,0,8,0
78146,4,9,8,0,16
78147,49,21,42,101,34
78148,1387,310,781,735,678
78151,38,7,45,37,1
78152,83,25,58,52,47
78154,1927,730,1975,932,1305
78155,1378,402,1326,1073,1227
78159,5,23,0,11,10
78160,166,126,83,137,97
78161,23,22,8,37,27
78162,10,5,0,28,0
78163,793,134,889,397,335
78164,83,80,53,128,26
78201,1101,347,822,547,1219
78202,240,68,150,135,190
78203,106,44,65,125,46
78204,365,101,273,73,292
78205,70,0,70,44,70
78207,298,193,312,253,299
78208,58,21,21,23,60
78209,5473,942,2982,1808,4521
78210,837,346,438,506,1079
78211,125,96,171,152,352
78212,1946,708,1021,618,1607
78213,1726,555,1287,666,1210
78214,209,56,164,166,268
78215,136,33,151,10,232
78216,2821,641,2106,1226,2105
78217,1493,506,1177,836,1429
78218,911,467,661,299,857
78219,217,58,259,261,259
78220,271,105,271,330,270
78221,455,97,189,296,360
78222,521,261,434,435,416
78223,653,184,586,725,770
78224,146,107,151,207,112
78225,245,17,168,132,79
78226,63,0,105,34,44
78227,616,305,383,382,470
78228,1223,412,835,659,1002
78229,2346,862,1175,649,1530
78230,4821,1439,3070,1384,3056
78231,1389,292,655,361,293
78232,4222,1356,2600,1532,2460
78233,1885,450,1388,1137,1335
78234,245,132,82,77,230
78235,10,38,28,0,22
78236,252,16,71,23,183
78237,196,49,213,138,139
78238,1037,272,738,383,709
78239,1254,627,872,701,692
78240,6292,1837,2241,1630,2536
78242,342,116,235,170,304
78243,28,0,4,4,4
78244,832,496,920,486,699
78245,2581,703,1130,1109,1449
78247,3466,1223,2754,1745,1959
78248,2193,627,1515,686,1230
78249,4664,1437,3778,1601,2375
78250,3036,894,1844,1293,1903
78251,3172,834,2489,1490,2087
78252,303,45,43,59,226
78253,2657,907,1970,1090,1682
78254,3063,838,2592,1548,2254
78255,2149,541,1222,558,687
78256,1184,296,850,289,354
78257,635,175,450,170,347
78258,5733,1441,4997,1782,2828
78259,2789,859,1779,1140,1522
78260,2728,760,2609,1037,1554
78261,1962,525,1532,360,723
78263,132,28,138,176,36
78264,112,4,106,47,53
78266,763,215,601,256,422
78330,17,0,0,35,4
78332,466,226,416,510,333
78336,267,68,270,269,102
78338,3,0,0,4,0
78339,5,0,7,38,0
78340,14,10,9,13,2
78341,62,0,9,78,54
78342,18,0,0,16,13
78343,129,26,34,96,88
78344,33,0,6,29,9
78349,5,0,12,5,0
78351,0,0,16,4,12
78355,126,32,38,219,135
78357,17,0,0,8,33
78358,24,9,21,3,18
78359,10,0,32,59,21
78361,176,7,46,143,64
78362,249,113,121,173,90
78363,1608,281,636,807,861
78368,103,43,117,220,26
78369,0,11,0,0,0
78370,113,21,43,180,46
78372,91,10,65,92,51
78373,263,50,281,129,324
78374,879,279,419,660,504
78375,0,0,29,50,34
78376,22,0,0,0,3
78377,20,9,31,85,68
78379,56,26,50,31,23
78380,414,58,263,500,197
78382,809,375,576,906,441
78383,345,12,37,68,62
78384,52,0,49,54,77
78385,0,0,6,10,1
78387,160,68,83,245,93
78389,21,0,0,25,11
78390,121,25,67,133,25
78391,0,0,5,0,0
78393,39,0,32,88,12
78401,171,32,117,71,120
78402,53,19,0,11,30
78404,841,207,535,343,570
78405,103,20,84,59,221
78406,7,0,23,0,0
78407,37,0,21,34,25
78408,196,40,53,119,100
78409,41,17,0,15,51
78410,1388,322,656,830,602
78411,1149,188,866,674,800
78412,1916,528,1190,1140,1289
78413,2600,729,1372,1337,1428
78414,2693,983,1758,1069,1338
78415,815,130,528,528,452
78416,139,54,80,141,78
78417,31,3,63,21,30
78418,1961,715,1310,1087,1088
78419,20,23,16,0,25
78501,2299,787,1893,1517,1564
78503,865,306,986,493,383
78504,3224,1533,2512,2265,2285
78516,548,93,176,656,289
78520,1846,298,1136,1360,1527
78521,1636,265,1073,1420,905
78526,1794,700,1325,1130,1131
78536,0,0,0,9,2
78537,368,164,295,487,381
78538,100,21,24,108,137
78539,1808,1066,895,1607,1444
78541,1195,371,599,801,1204
78542,998,386,803,735,1322
78543,66,0,68,89,21
78545,8,0,0,0,0
78549,6,0,12,0,0
78550,1700,615,993,1394,1078
78552,1269,485,691,1249,853
78557,282,84,238,274,226
78558,0,19,49,0,20
78559,135,89,247,195,161
78560,105,0,5,165,13
78561,0,0,0,4,11
78562,32,8,37,26,0
78563,12,0,16,0,5
78565,0,0,0,22,0
78566,387,138,263,563,312
78567,0,5,0,0,10
78569,92,0,35,110,68
78570,258,116,320,539,288
78572,2590,1075,2160,1887,1274
78573,495,321,558,491,262
78574,660,385,663,687,745
78575,551,173,372,334,345
78576,41,0,60,54,16
78577,1435,576,923,1456,933
78578,467,170,171,390,289
78579,1,0,18,0,1
78580,171,35,169,285,208
78582,560,132,329,761,452
78583,88,55,49,235,203
78584,221,31,150,492,131
78586,796,328,371,570,527
78588,2,0,0,6,13
78589,861,155,298,581,332
78590,0,0,4,0,0
78591,16,0,0,13,0
78592,0,0,0,10,0
78593,77,0,28,100,50
78594,0,0,0,11,20
78595,48,5,56,42,22
78596,1289,487,1195,1332,864
78597,238,117,256,359,89
78598,7,0,11,17,0
78602,1062,262,788,613,559
78605,250,108,108,240,159
78606,216,97,169,222,266
78607,33,0,13,14,0
78608,13,0,18,0,0
78609,118,41,38,43,46
78610,1651,551,1153,764,1557
78611,501,112,343,444,444
78612,582,231,248,245,315
78613,8018,1522,4915,2173,4619
78614,35,15,0,18,27
78615,94,11,55,3,23
78616,177,126,58,41,66
78617,674,57,270,207,294
78618,26,6,23,4,1
78619,735,24,412,312,160
78620,1864,361,1000,698,1063
78621,617,138,546,411,592
78622,0,0,9,11,0
78623,67,0,50,64,85
78624,1790,564,1020,937,1091
78626,1559,421,709,560,1418
78628,2799,689,1508,1229,1635
78629,512,78,217,313,154
78631,190,75,46,52,56
78632,16,4,42,51,14
78633,2761,741,1807,2022,1462
78634,1284,238,1153,489,798
78636,297,55,194,151,209
78638,48,0,98,138,80
78639,365,41,128,182,156
78640,1733,801,1065,775,1762
78641,3374,605,2573,1242,2249
78642,564,171,392,237,521
78643,404,96,200,314,252
78644,514,203,399,385,220
78645,1012,134,643,491,633
78648,136,133,237,193,238
78650,92,20,36,40,12
78652,587,56,299,292,499
78653,927,229,528,342,591
78654,910,221,747,754,489
78655,103,26,74,85,109
78656,24,29,0,36,85
78657,642,88,637,255,191
78659,120,42,111,30,57
78660,6917,1096,3375,2213,4145
78661,0,0,0,10,0
78662,85,34,10,120,40
78663,96,22,38,33,5
78664,4002,847,2293,1122,2213
78665,4357,911,2077,967,2254
78666,3640,554,1205,1639,3148
78669,1042,254,553,374,510
78670,5,0,0,2,14
78671,0,40,18,10,42
78672,39,0,38,16,36
78675,8,0,12,9,13
78676,1557,327,815,905,782
78681,6206,1528,3961,1687,3229
78701,1827,106,791,190,1056
78702,1784,238,606,267,1886
78703,4931,512,2242,666,4495
78704,6519,1054,2661,860,7238
78705,2135,156,275,110,1223
78717,4287,854,2069,842,1877
78719,45,0,4,20,31
78721,409,60,131,95,520
78722,1083,235,400,117,1400
78723,2478,378,894,562,2442
78724,413,60,294,293,339
78725,193,78,192,99,226
78726,2636,300,827,379,1043
78727,4114,858,2362,851,2354
78728,2505,433,1180,409,1296
78729,3871,634,1561,514,1861
78730,2087,251,966,306,586
78731,5527,876,2372,995,4561
78732,3009,482,1585,607,1286
78733,2042,152,830,244,1223
78734,2380,499,1730,617,1381
78735,3262,524,2048,732,1624
78736,1152,208,516,420,476
78737,2340,424,1399,472,1122
78738,2553,345,1851,618,900
78739,3410,656,1741,753,1600
78741,2436,218,1285,499,2068
78742,32,16,26,0,10
78744,1303,151,668,386,1369
78745,4624,818,2756,1505,5645
78746,6008,829,3759,1247,3238
78747,1137,164,629,612,775
78748,4559,1106,2297,1443,3608
78749,6669,943,2839,1513,3772
78750,5171,572,2253,868,1993
78751,3027,194,568,81,2425
78752,1421,189,374,171,1312
78753,2878,559,1019,765,1353
78754,1503,205,943,364,878
78756,1860,215,678,226,1371
78757,3607,657,1052,797,3201
78758,3934,636,1634,787,2176
78759,8649,1174,3826,1424,4793
78801,608,110,356,600,327
78802,0,0,54,0,3
78827,14,3,37,17,19
78828,9,0,0,0,13
78829,13,0,0,15,0
78830,4,0,7,0,0
78832,115,0,41,89,93
78833,49,4,15,57,62
78834,210,54,60,216,25
78837,25,0,0,0,15
78838,19,0,5,0,0
78839,116,19,61,184,45
78840,1569,230,723,885,1283
78843,0,0,5,15,0
78850,95,0,35,28,24
78851,7,0,0,0,0
78852,1105,137,583,1267,572
78861,383,58,197,381,212
78870,24,0,39,39,24
78871,0,0,4,0,0
78872,45,5,4,71,3
78873,77,14,18,18,100
78877,17,35,16,73,5
78879,0,0,36,23,0
78880,175,11,32,60,43
78881,32,17,25,4,104
78883,34,0,20,47,41
78884,62,24,23,19,42
78885,7,12,10,0,3
78886,42,0,24,30,20
78932,25,11,11,35,21
78933,26,0,92,63,0
78934,319,35,141,205,187
78935,69,0,68,78,13
78938,0,0,6,10,30
78940,130,24,95,46,45
78941,93,0,79,55,59
78942,247,70,227,166,76
78943,0,0,0,12,0
78944,10,0,46,12,13
78945,384,51,161,273,279
78946,69,0,0,8,65
78947,282,57,60,185,95
78948,47,0,15,12,3
78949,13,0,46,0,48
78950,123,50,95,24,85
78953,25,0,0,36,10
78954,56,15,43,73,35
78956,192,56,113,89,131
78957,360,86,151,251,178
78959,31,14,35,3,28
78962,210,82,103,207,123
78963,14,8,19,27,13
79001,8,2,30,33,9
79003,0,6,14,0,0
79005,81,11,18,63,37
79007,422,122,249,192,225
79009,32,16,12,37,49
79010,17,2,10,9,12
79011,8,2,3,16,9
79012,13,74,41,16,28
79013,17,0,36,25,20
79014,167,14,112,166,104
79015,1413,603,718,934,1004
79018,14,2,1,12,9
79019,100,15,54,61,58
79021,7,1,0,3,0
79022,418,40,254,282,190
79024,31,2,7,25,3
79027,124,41,69,179,53
79029,418,66,344,397,186
79031,61,0,27,39,25
79032,10,0,0,0,0
79033,12,0,10,0,0
79034,34,0,22,25,13
79035,148,59,67,92,71
79036,171,21,64,121,102
79039,67,14,12,8,24
79040,64,8,65,63,55
79041,52,22,39,63,33
79042,45,2,18,34,25
79043,34,0,11,30,14
79044,26,0,21,30,16
79045,534,99,203,544,274
79046,15,2,6,13,19
79051,18,0,0,0,0
79052,42,5,20,30,22
79053,28,0,6,4,0
79054,8,4,0,11,8
79056,8,2,3,0,3
79057,21,15,22,82,11
79059,50,23,36,65,9
79061,19,0,4,11,10
79062,32,0,13,14,3
79063,40,1,16,12,17
79064,25,4,14,40,38
79065,611,115,307,580,491
79068,88,42,164,118,130
79070,244,56,136,255,141
79072,639,189,504,598,499
79078,0,0,0,0,1
79079,55,83,68,97,45
79080,16,3,7,31,4
79081,151,28,67,175,45
79082,41,0,25,3,9
79083,48,36,34,63,48
79084,83,43,43,73,69
79086,74,3,36,53,31
79087,37,7,20,28,7
79088,160,54,115,144,88
79091,24,0,26,0,10
79092,52,0,44,64,48
79094,10,0,12,14,0
79095,93,40,48,90,63
79096,58,26,31,69,37
79097,91,15,16,32,49
79098,18,5,5,18,10
79101,95,0,25,60,61
79102,369,31,213,252,393
79103,126,120,97,153,78
79104,59,16,3,20,26
79106,1198,340,937,823,889
79107,280,86,226,259,236
79108,387,43,291,379,156
79109,2542,969,1944,2149,1883
79110,481,105,569,381,463
79111,4,8,12,6,60
79118,822,240,623,532,512
79119,1260,454,1107,517,670
79121,634,237,561,363,410
79124,780,273,346,467,427
79201,317,40,71,203,303
79220,25,0,2,28,6
79225,19,7,23,39,9
79226,101,25,28,114,50
79227,55,17,28,48,47
79229,14,2,2,7,4
79230,0,2,8,4,7
79233,0,3,9,0,0
79234,0,0,0,3,6
79235,144,17,58,138,48
79236,31,2,6,11,0
79237,9,8,1,10,2
79239,9,0,0,2,0
79240,0,0,0,7,0
79241,70,21,58,81,50
79243,0,0,6,0,0
79244,27,0,0,34,11
79245,42,10,6,91,24
79248,38,3,48,35,38
79250,46,7,20,30,38
79251,0,0,0,0,6
79252,133,85,73,118,45
79255,29,2,15,26,10
79256,33,7,4,6,14
79257,65,2,22,51,21
79261,38,2,4,17,26
79311,92,5,70,76,137
79312,22,14,2,13,20
79313,43,16,27,64,32
79314,0,4,0,0,0
79316,238,48,142,296,138
79322,37,4,33,62,25
79323,163,90,121,115,101
79325,100,19,51,102,15
79329,126,53,136,106,122
79330,14,0,0,0,0
79331,189,53,123,243,223
79336,257,184,275,584,201
79339,203,42,105,280,47
79342,25,0,7,32,4
79343,38,16,5,35,29
79345,20,0,15,45,16
79346,45,22,28,85,13
79347,182,4,57,157,71
79350,0,0,4,1,10
79351,39,14,8,19,11
79355,64,24,43,59,46
79356,88,24,189,83,38
79357,49,12,13,30,26
79358,58,6,25,40,68
79359,7,0,1,71,0
79360,222,66,170,343,153
79363,213,168,151,155,205
79364,323,53,90,314,122
79366,154,57,66,81,86
79367,27,0,10,23,12
79369,8,0,10,7,0
79370,22,0,26,67,43
79371,49,2,32,24,8
79372,14,9,15,60,51
79373,159,36,107,86,64
79377,4,3,2,18,6
79378,19,0,0,43,0
79379,22,0,5,24,18
79380,4,0,10,15,12
79381,29,7,39,33,41
79382,194,88,269,267,163
79401,356,45,67,90,103
79403,112,105,140,158,291
79404,99,25,109,128,105
79406,0,0,0,0,8
79407,715,354,643,385,863
79410,734,196,229,208,597
79411,228,44,136,72,217
79412,381,78,131,208,231
79413,1471,317,509,918,883
79414,759,214,413,376,776
79415,476,220,236,235,437
79416,2010,576,878,1040,1415
79423,1767,702,1867,1648,1789
79424,3293,1001,3028,2554,2804
79501,70,11,24,111,27
79502,32,0,0,23,56
79503,12,0,0,27,7
79504,102,26,49,85,81
79505,10,5,5,21,5
79506,54,8,18,39,13
79508,87,69,74,51,11
79510,185,67,162,195,76
79511,31,15,20,21,32
79512,157,10,55,190,125
79517,13,0,16,4,0
79518,10,2,5,5,5
79520,30,25,78,77,23
79521,66,71,43,150,139
79525,44,0,27,41,12
79526,73,0,45,84,35
79527,3,0,0,0,4
79528,34,4,13,45,14
79529,7,13,7,78,24
79530,22,1,6,2,4
79532,18,8,3,38,8
79533,1,0,12,7,13
79534,12,0,0,3,0
79535,0,0,0,0,1
79536,83,37,115,159,115
79537,5,0,0,10,0
79538,5,0,0,6,5
79539,8,0,0,2,0
79540,15,0,0,4,0
79541,28,0,32,144,0
79543,19,18,20,34,23
79544,35,4,0,25,10
79545,65,6,39,91,26
79546,86,25,28,71,30
79547,23,7,16,25,4
79548,9,2,3,9,6
79549,324,110,289,367,380
79553,93,18,143,93,30
79556,277,81,171,295,148
79560,0,0,0,3,2
79561,19,12,2,6,3
79562,295,81,93,198,103
79563,20,0,9,12,25
79565,5,1,4,14,3
79566,0,3,12,20,24
79567,78,31,90,53,74
79601,650,186,380,714,1005
79602,1163,401,720,866,864
79603,271,159,329,492,500
79605,870,355,858,1150,1043
79606,1384,480,1190,1135,941
79607,77,27,73,50,78
79701,837,98,413,286,525
79703,428,124,422,299,366
79705,2225,443,1846,1019,1498
79706,528,260,632,589,534
79707,2860,584,1981,1535,1396
79713,30,0,9,22,25
79714,374,205,291,175,287
79718,14,17,0,17,15
79719,8,4,1,0,0
79720,788,432,581,636,606
79731,80,0,35,91,109
79733,3,0,0,3,13
79734,229,67,78,113,160
79735,313,37,73,241,301
79738,27,8,6,32,2
79739,54,17,41,37,3
79741,12,1,0,11,1
79742,4,2,2,9,14
79743,9,0,13,22,0
79744,51,24,7,55,24
79745,68,10,96,119,119
79748,9,0,0,0,3
79749,12,2,4,32,9
79752,32,13,22,44,36
79755,5,7,9,9,3
79756,186,58,111,259,201
79758,71,0,136,20,22
79761,731,124,585,453,440
79762,1533,653,1251,1155,1323
79763,488,113,231,417,286
79764,164,153,209,154,140
79765,823,80,590,264,389
79766,53,37,73,77,140
79772,161,42,235,117,232
79777,4,0,3,3,0
79778,24,4,0,14,5
79780,96,0,0,21,7
79781,14,0,13,8,3
79782,85,44,117,84,38
79783,7,0,0,17,6
79788,6,0,5,0,5
79789,18,11,25,42,8
79821,77,29,155,94,94
79830,618,51,236,353,604
79831,5,0,0,0,0
79834,21,0,9,1,30
79835,284,0,227,142,88
79836,89,13,79,99,20
79837,19,0,2,0,4
79838,62,31,38,25,51
79839,31,0,23,23,2
79842,78,24,21,27,31
79843,197,0,114,85,257
79845,192,57,19,30,79
79846,9,0,0,0,6
79848,47,4,11,0,44
79849,66,13,80,68,9
79851,14,4,0,13,7
79852,108,22,40,10,63
79853,13,0,20,12,0
79854,17,0,12,8,12
79855,51,15,18,39,56
79901,33,18,35,38,102
79902,1502,403,1082,792,911
79903,275,94,461,406,507
79904,995,285,778,549,655
79905,236,94,246,160,151
79906,176,25,136,5,142
79907,878,218,522,707,450
79908,82,52,169,7,85
79911,507,62,273,62,118
79912,7753,2029,6094,2686,3989
79915,804,135,346,511,574
79916,123,26,16,0,12
79922,1180,249,549,466,605
79924,1412,671,1490,964,951
79925,1417,427,1194,1564,1503
79927,610,146,336,280,266
79928,1260,538,919,1237,841
79930,720,266,524,471,724
79932,1833,433,1283,835,976
79934,882,625,1273,616,697
79935,661,186,699,517,332
79936,4215,1586,4679,2762,2815
79938,2054,795,1841,899,1572
80002,935,287,802,372,1126
80003,1811,522,1346,782,1563
80004,3269,701,2097,1119,1482
80005,3276,797,1776,1047,1798
80007,1124,228,687,299,490
80010,879,217,463,288,729
80011,1256,351,895,493,750
80012,2473,768,1611,721,1624
80013,5140,773,3014,1282,3610
80014,3368,861,2172,1383,2387
80015,6038,1523,4445,1788,3384
80016,5525,1250,4392,1723,2985
80017,1889,294,1240,412,1008
80018,885,206,555,244,495
80019,84,127,130,34,47
80020,5636,1031,2966,1243,3322
80021,3773,624,1855,762,1773
80022,1726,457,1061,596,860
80023,2976,721,1559,567,1364
80025,79,28,11,1,23
80026,4546,772,1548,761,2702
80027,8085,1004,2324,988,3334
80030,563,54,364,120,470
80031,3193,703,1861,712,1920
80033,1971,644,1032,817,1480
80045,249,62,15,0,0
80101,22,7,8,16,18
80102,290,106,138,110,143
80103,96,32,48,49,74
80104,3258,623,1660,748,1463
80105,76,6,39,14,23
80106,629,141,277,127,232
80107,1010,178,656,137,448
80108,2883,917,2956,668,1675
80109,2236,535,1980,648,1349
80110,1092,326,531,377,998
80111,5921,904,3437,1174,2744
80112,4915,983,3057,1108,2692
80113,2685,501,1723,498,1862
80116,532,132,392,198,227
80117,227,68,88,89,95
80118,800,175,522,105,284
80120,3387,803,1734,1078,2105
80121,2768,509,1690,620,1698
80122,3978,886,3033,1296,2659
80123,4983,1275,3180,1725,3267
80124,3058,483,2424,539,1376
80125,1860,327,803,328,646
80126,5823,1502,4835,1426,3242
80127,6420,1328,3682,1279,2864
80128,3865,819,2226,1263,2102
80129,3977,788,2729,756,2157
80130,4803,890,2750,688,2187
80131,3,0,5,0,0
80132,3460,826,1531,630,1613
80133,171,33,89,114,170
80134,6820,1520,6106,1748,3749
80135,461,145,242,128,220
80136,202,103,101,130,107
80137,73,2,15,27,72
80138,3139,811,2339,1126,2123
80202,2460,216,1755,136,1910
80203,3670,859,2112,442,3712
80204,2022,320,908,333,1433
80205,2973,699,1679,429,3002
80206,5097,961,2014,513,3873
80207,2525,565,1317,470,2039
80209,5364,811,3064,770,3755
80210,6186,933,3841,1098,5102
80211,4748,969,2425,485,3231
80212,2813,577,1314,522,1968
80214,1611,422,640,394,1186
80215,1931,430,902,686,1361
80216,193,69,156,77,208
80218,3370,692,2154,495,3197
80219,1361,407,720,369,1225
80220,5643,1234,2302,925,4425
80221,1280,264,650,428,754
80222,2388,612,1310,585,2050
80223,834,333,301,250,863
80224,2652,426,1203,735,1455
80226,2210,604,1507,559,1850
80227,3216,710,1900,981,1771
80228,4512,925,2266,863,1942
80229,1394,201,984,370,1035
80230,1770,434,701,217,1034
80231,4353,622,2619,827,2393
80232,1874,433,722,566,1044
80233,2652,436,1451,612,1343
80234,2286,662,1406,667,1397
80235,751,185,392,242,386
80236,775,136,601,314,521
80237,3154,696,1958,655,1833
80238,2821,490,1416,210,1527
80239,789,305,679,309,634
80241,2435,787,1435,956,1629
80246,1651,328,1019,411,1336
80247,2499,405,1763,636,1922
80249,1383,434,836,427,846
80260,520,267,504,265,453
80301,5529,458,1438,877,2718
80302,5499,452,950,642,2542
80303,4842,603,1025,828,1978
80304,6553,824,1364,740,3911
80305,5036,589,805,435,2183
80310,15,0,0,0,14
80401,6756,950,2193,1140,2781
80403,3578,572,1602,639,1282
80420,59,0,34,41,143
80421,668,183,398,138,373
